"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",44.0833333333333,-20.75,25.1599597930908,11.4649810791016,64.1799011230469,243.667861938477,32.2894592285156,14.4256410598755,17.8638191223145,27.6429252624512,21.8532752990723,27.6429252624512,21.8532752990723,719,221,1,132.162719726562,546,5,546,5
"background",43.4166666666667,-22.4166666666667,24.8164482116699,13.2151870727539,66.3213272094727,270.990386962891,33.142749786377,13.2167501449585,19.9259986877441,27.6717090606689,21.1435413360596,27.6717090606689,21.1435413360596,596,155,2,116.252067565918,418,10,418,10
"background",46.5833333333333,-21.4166666666667,21.068229675293,11.9736251831055,62.7589569091797,261.049285888672,29.8955001831055,10.8167495727539,19.0787506103516,23.6423759460449,17.4106674194336,23.6423759460449,17.4106674194336,1060,274,6,111.882614135742,700,24,700,24
"background",46.4166666666667,-17.4166666666667,26.5601978302002,13.1027708053589,70.3939056396484,151.813583374023,35.0977516174316,16.4842491149902,18.6135025024414,27.4377918243408,24.336124420166,28.068208694458,24.336124420166,1588,420,2,117.144287109375,1055,10,450,10
"background",50.25,-15.9166666666667,24.2795505523682,7.37220907211304,59.6799240112305,199.053466796875,30.6378650665283,18.2849521636963,12.352912902832,26.2234630584717,23.3641586303711,26.6463584899902,21.8059883117676,2988,411,94,42.0334053039551,1132,325,1093,561
"background",48.0833333333333,-17.4166666666667,20.3930416107178,12.6293754577637,66.8822555541992,237.630249023438,29.4212493896484,10.5382499694824,18.882999420166,22.7361660003662,17.4895000457764,22.7361660003662,17.1638336181641,1218,309,6,112.658447265625,791,21,791,23
"background",49.9166666666667,-15.5833333333333,22.5845165252686,7.69699478149414,60.063533782959,213.428680419922,29.2486343383789,16.4338798522949,12.814754486084,24.6646633148193,21.6441707611084,25.0505466461182,19.8490886688232,3057,410,90,42.066535949707,1152,330,1110,555
"background",49.0833333333333,-14.9166666666667,20.2295112609863,11.6401042938232,68.6731796264648,230.798919677734,28.2902507781982,11.3402500152588,16.9500007629395,22.4421672821045,17.0286674499512,22.4421672821045,17.0286674499512,1714,335,25,85.1032180786133,946,106,946,106
"background",47.9166666666667,-17.4166666666667,21.1707496643066,12.7121667861938,67.7052383422852,223.815628051758,30.1459999084473,11.37024974823,18.775749206543,23.3249588012695,18.093957901001,23.3249588012695,18.093957901001,1277,338,4,117.582305908203,852,13,852,13
"background",40.75,-11.25,25.5041675567627,8.25833320617676,68.2506866455078,147.701461791992,31.3999996185303,19.2999992370605,12.1000003814697,27.0833320617676,24.1333332061768,27.0833320617676,23.6000003814697,1081,198,10,82.6171340942383,549,39,549,49
"background",47.5833333333333,-16.4166666666667,25.7820625305176,13.094500541687,71.2451400756836,159.630264282227,34.3652496337891,15.9857501983643,18.3794994354248,26.9031677246094,23.4840831756592,27.2948341369629,23.4840831756592,1430,411,0,126.035667419434,1025,2,742,2
"background",48.75,-16.75,18.6024894714355,11.2015209197998,65.12890625,254.783630371094,26.9387493133545,9.73974990844727,17.1989994049072,21.1902503967285,16.470832824707,21.3262500762939,15.3517074584961,1314,292,19,92.6108703613281,760,90,748,91
"background",45.75,-18.25,22.4596557617188,13.0396041870117,66.045051574707,192.233642578125,31.1177501678467,11.3742504119873,19.7434997558594,23.8522090911865,19.6141242980957,24.078540802002,19.6141242980957,1690,389,5,106.010520935059,1037,20,540,20
"background",48.5833333333333,-15.5833333333333,24.4679164886475,11.4857921600342,68.717529296875,204.648834228516,32.4869995117188,15.772500038147,16.7145004272461,26.3276672363281,21.6930828094482,26.3520412445068,21.6930828094482,1502,415,4,123.803298950195,1047,13,1038,13
"background",46.0833333333333,-15.75,26.5006275177002,10.9455604553223,72.2155990600586,131.92431640625,32.8763809204102,17.7195987701416,15.1567821502686,27.4160804748535,24.9044380187988,27.5886936187744,24.586935043335,1586,413,20,101.925582885742,988,85,721,95
"background",47.25,-18.75,19.0994682312012,11.7119798660278,66.6750946044922,230.885070800781,26.7542495727539,9.18850040435791,17.5657501220703,21.3102493286133,15.8601245880127,21.3102493286133,15.8601245880127,1315,324,6,107.315734863281,835,22,835,22
"background",49.9166666666667,-14.0833333333333,24.2188854217529,8.37652111053467,63.8868255615234,184.56721496582,30.6924991607666,17.5809993743896,13.111499786377,26.291166305542,22.4384174346924,26.291166305542,21.8521251678467,2010,279,75,40.3691711425781,771,302,771,329
"background",43.4166666666667,-11.5833333333333,23.7672290802002,8.58537864685059,70.9607391357422,129.39323425293,29.0447845458984,16.9460124969482,12.0987720489502,25.0402870178223,22.4369125366211,25.0402870178223,21.9964218139648,2314,362,48,49.0912551879883,914,248,914,313
"background",45.4166666666667,-17.5833333333333,25.1602191925049,13.2028951644897,67.3840637207031,175.032913208008,33.7589988708496,14.1654996871948,19.5934982299805,26.3100833892822,22.8766250610352,26.7384166717529,22.5943756103516,1531,374,3,106.466682434082,946,16,469,17
"background",46.4166666666667,-18.75,21.6003532409668,12.9657917022705,68.8351669311523,186.314743041992,29.6742496490479,10.8382501602173,18.8359985351562,23.0997085571289,18.9994163513184,23.2901248931885,18.9994163513184,1547,331,5,105.208786010742,944,17,915,17
"background",48.4166666666667,-15.25,24.5459899902344,11.9005212783813,69.8213272094727,190.273910522461,32.6380004882812,15.59375,17.0442504882812,26.1975002288818,21.8805408477783,26.2171669006348,21.8805408477783,1747,484,3,123.304702758789,1211,10,909,10
"background",40.0833333333333,-13.75,24.2249164581299,10.9257497787476,72.8844909667969,153.346557617188,31.1437492370605,16.1532497406006,14.99049949646,25.6088752746582,22.617208480835,25.6752910614014,21.9877510070801,953,225,3,109.269943237305,617,14,587,21
"background",45.75,-19.25,21.7337398529053,13.2019376754761,66.4925842285156,190.435623168945,30.4465007781982,10.5917501449585,19.8547515869141,23.2892074584961,18.9686241149902,23.3678340911865,18.9686241149902,1564,377,5,106.977210998535,976,18,812,18
"background",44.5833333333333,-16.4166666666667,26.9546051025391,10.9068756103516,69.3039016723633,142.389617919922,33.6627502441406,17.9249992370605,15.7377510070801,27.7976245880127,24.8703746795654,28.1830825805664,24.8703746795654,1225,379,1,136.636077880859,928,6,607,6
"background",44.4166666666667,-12.25,22.526252746582,8.02786827087402,69.8515625,121.842346191406,27.6913051605225,16.1985511779785,11.4927539825439,23.6716194152832,20.8275356292725,23.7436599731445,20.8275356292725,1915,367,49,64.1971664428711,912,175,739,175
"background",44.5833333333333,-18.4166666666667,25.3778743743896,12.0895414352417,67.3887481689453,174.587478637695,32.923999786377,14.9840002059937,17.939998626709,26.6916656494141,23.1306247711182,26.8428745269775,22.8042907714844,1276,342,2,115.633316040039,858,12,676,12
"background",44.4166666666667,-18.9166666666667,26.1870632171631,11.6284999847412,65.461051940918,192.07292175293,33.5192489624023,15.7552499771118,17.7639999389648,27.7783336639404,23.7787914276123,27.8813743591309,23.3987922668457,1056,307,2,123.540702819824,761,11,580,12
"background",40.0833333333333,-12.9166666666667,25.5683441162109,10.3190202713013,77.5953750610352,101.857582092285,31.7929992675781,18.494499206543,13.2985000610352,26.4467506408691,24.9895820617676,26.4946670532227,24.0920829772949,976,220,3,105.302925109863,611,16,415,24
"background",44.25,-21.4166666666667,24.593355178833,13.5128335952759,64.2871322631836,262.879058837891,33.7794990539551,12.7600002288818,21.0194988250732,27.181791305542,20.9517917633057,27.181791305542,20.9517917633057,833,240,1,123.043174743652,590,6,590,6
"background",48.5833333333333,-16.5833333333333,19.0077495574951,11.955958366394,66.6766586303711,243.635528564453,27.7162494659424,9.78499984741211,17.9312496185303,21.4263324737549,16.6969165802002,21.4888744354248,15.8408336639404,1247,307,11,106.106117248535,785,51,771,62
"background",45.0833333333333,-18.25,25.7459583282471,12.8647079467773,66.1654281616211,179.493942260742,34.1559982299805,14.7127504348755,19.4432487487793,26.9551258087158,23.3408336639404,27.3394165039062,23.1151657104492,1502,365,2,108.148231506348,945,14,470,14
"background",47.0833333333333,-19.5833333333333,14.5543546676636,12.5079164505005,66.6200561523438,250.199905395508,22.9950008392334,4.21999979019165,18.7750015258789,16.9605827331543,11.0364170074463,16.9605827331543,11.0364170074463,1595,329,15,88.6996231079102,890,55,890,55
"background",45.9166666666667,-20.0833333333333,23.1628131866455,13.5437088012695,66.8577499389648,206.782119750977,32.2032508850098,11.9457502365112,20.2574996948242,24.9003753662109,20.1902503967285,25.0144157409668,20.1902503967285,1398,358,6,111.694114685059,914,18,766,18
"background",40.4166666666667,-11.25,25.3973369598389,9.45676517486572,69.8148574829102,149.998153686523,31.6733341217041,18.1278438568115,13.5454902648926,26.9141178131104,23.4997386932373,26.9388885498047,23.4503917694092,1028,207,7,91.1828308105469,565,29,495,38
"background",47.5833333333333,-15.4166666666667,26.234395980835,12.540207862854,65.6684341430664,187.413986206055,35.0582504272461,15.9619998931885,19.0962505340576,27.4584159851074,23.5211658477783,27.9494171142578,23.5211658477783,1531,475,1,131.188552856445,1121,4,816,4
"background",47.25,-20.0833333333333,15.3170623779297,11.9573745727539,63.8305397033691,274.604797363281,23.9562492370605,5.22324991226196,18.7329998016357,18.0778331756592,11.5263328552246,18.0778331756592,11.5263328552246,1432,292,18,88.110969543457,801,58,801,58
"background",45.9166666666667,-15.75,26.4869575500488,10.476583480835,70.902702331543,134.729919433594,32.806999206543,18.0310001373291,14.7759990692139,27.4383316040039,24.857666015625,27.6086654663086,24.5494995117188,1480,412,15,111.37190246582,981,58,651,62
"background",44.0833333333333,-23.25,23.9433746337891,15.639458656311,65.9183502197266,298.503112792969,34.6512489318848,10.9257497787476,23.7254981994629,26.814208984375,20.8938751220703,26.814208984375,19.8062076568604,662,170,4,108.979705810547,441,16,441,17
"background",45.75,-21.4166666666667,22.6233959197998,12.7484169006348,61.9802894592285,267.813903808594,32.163501739502,11.5950002670288,20.5685005187988,25.0708751678467,18.8445835113525,25.1884994506836,18.8445835113525,1015,277,3,117.708198547363,707,13,597,13
"background",46.9166666666667,-24.5833333333333,22.5905513763428,12.4454374313354,65.5195465087891,269.11962890625,31.226749420166,12.2317504882812,18.9949989318848,25.4905834197998,19.5753326416016,25.5213737487793,19.0065841674805,1245,216,34,63.5141716003418,587,129,568,155
"background",44.75,-19.9166666666667,26.0048332214355,12.5513753890991,64.6054000854492,218.980224609375,34.0537490844727,14.6260004043579,19.4277496337891,27.8880405426025,22.8742084503174,27.9849586486816,22.8742084503174,989,290,2,124.501731872559,702,7,537,7
"background",48.4166666666667,-16.9166666666667,20.4504165649414,12.487250328064,67.7678909301758,238.569320678711,29.2927494049072,10.866250038147,18.4264984130859,22.8375415802002,17.4783744812012,22.8375415802002,17.2772083282471,1137,285,6,109.579727172852,727,34,727,39
"background",49.0833333333333,-15.5833333333333,21.7594795227051,11.3074169158936,67.8848876953125,227.649307250977,29.8427505493164,13.1859998703003,16.6567497253418,23.9707908630371,18.6668338775635,23.9707908630371,18.6668338775635,1628,351,24,93.1882629394531,956,94,956,94
"background",44.25,-19.0833333333333,26.2513961791992,11.0909252166748,65.5617752075195,194.141311645508,33.0643997192383,16.1476440429688,16.9167556762695,27.9475555419922,23.9041004180908,27.9651832580566,23.4551486968994,960,293,1,129.208343505859,717,10,531,10
"background",47.4166666666667,-18.0833333333333,20.845531463623,12.4032287597656,66.3478317260742,227.090621948242,29.4669990539551,10.7727499008179,18.6942481994629,22.9212093353271,17.6398334503174,22.9557075500488,17.6398334503174,1498,366,8,108.212104797363,956,25,812,25
"background",49.25,-13.5833333333333,23.245792388916,10.6107501983643,71.773063659668,156.484191894531,30.1049995422363,15.321249961853,14.7837495803833,24.6000823974609,21.1357917785645,24.6513328552246,21.1045417785645,1521,317,16,96.7248916625977,900,58,868,68
"background",45.5833333333333,-19.25,22.8203430175781,13.0369787216187,65.8724365234375,193.297576904297,31.5144996643066,11.7232503890991,19.7912483215332,24.3273754119873,19.9997081756592,24.4580001831055,19.9997081756592,1519,381,4,108.597175598145,962,16,800,16
"background",44.5833333333333,-12.4166666666667,24.4134063720703,8.10724639892578,70.2852020263672,121.813827514648,29.5304355621338,17.9956512451172,11.5347843170166,25.5623188018799,22.7347831726074,25.6057968139648,22.7347831726074,1688,353,37,71.596435546875,859,138,653,138
"background",46.75,-20.4166666666667,17.98046875,12.2045211791992,64.6348876953125,254.099792480469,26.6957492828369,7.81349992752075,18.8822498321533,20.493709564209,14.4290418624878,20.493709564209,14.4290418624878,1351,299,9,100.716186523438,815,29,815,29
"background",47.4166666666667,-19.0833333333333,18.2207908630371,11.927583694458,67.6329803466797,239.097717285156,25.9484996795654,8.3127498626709,17.6357498168945,20.5647087097168,14.9322919845581,20.5733757019043,14.9322919845581,1318,293,8,102.750480651855,790,26,757,26
"background",45.4166666666667,-17.75,25.1917915344238,13.101541519165,66.8923797607422,179.516143798828,33.804500579834,14.2185001373291,19.5860004425049,26.3743743896484,22.8442077636719,26.8140411376953,22.5618324279785,1557,369,3,106.285552978516,961,16,487,16
"background",44.5833333333333,-21.75,25.200719833374,13.5436458587646,62.8621292114258,279.1083984375,34.736499786377,13.191499710083,21.5450000762939,27.7910423278809,21.2916660308838,27.8882503509521,21.2916660308838,796,214,2,115.989196777344,549,11,452,11
"background",48.4166666666667,-16.5833333333333,21.3903846740723,12.4808959960938,68.1699523925781,228.65934753418,30.17799949646,11.8695001602173,18.3084983825684,23.6563758850098,19.0710411071777,23.6563758850098,18.3389587402344,1241,328,7,114.697196960449,818,30,818,36
"background",46.0833333333333,-20.0833333333333,22.9802074432373,13.4036664962769,66.8862380981445,212.396911621094,31.9037494659424,11.8642501831055,20.0394992828369,24.8380832672119,19.9447498321533,24.9082908630371,19.9447498321533,1410,354,6,110.144287109375,910,19,768,19
"background",45.9166666666667,-22.25,20.3295631408691,12.2840423583984,61.1366882324219,274.1123046875,29.8822498321533,9.78950023651123,20.0927505493164,22.9121246337891,16.488208770752,23.018123626709,16.488208770752,856,226,3,113.415130615234,584,13,516,13
"background",48.75,-16.5833333333333,18.9216976165771,11.2841453552246,65.2630615234375,255.491851806641,27.2877502441406,9.9975004196167,17.2902488708496,21.515832901001,16.5932502746582,21.6798343658447,15.6703748703003,1381,313,22,93.8218460083008,807,94,799,99
"background",46.75,-22.4166666666667,20.5367088317871,11.3978338241577,61.6465644836426,271.46240234375,29.1182498931885,10.6292495727539,18.4890003204346,23.316707611084,17.4994583129883,23.316707611084,16.8174171447754,931,228,13,102.962341308594,582,44,582,46
"background",47.75,-19.4166666666667,16.2469272613525,11.5455627441406,65.291877746582,260.813171386719,24.4622497558594,6.7792501449585,17.6829986572266,18.8371658325195,12.8838329315186,18.8421669006348,12.7439165115356,1393,283,23,91.6168899536133,786,72,744,73
"background",49.9166666666667,-15.0833333333333,21.4915618896484,8.60995864868164,63.0246810913086,215.733184814453,28.4772491455078,14.8159999847412,13.6612491607666,23.8828754425049,20.6378746032715,23.8828754425049,18.6437492370605,2490,355,79,46.057014465332,998,288,998,394
